code,name,area,age,email,role,emotion_score
202220393,Ramón Sáez Cueto,Ciencia de datos,23,ramon.saez@utec.edu.pe,Alumno,0
202210240,Calista Lara Rivero,Ciencia de datos,20,calista.lara@utec.edu.pe,Alumno,0
202220396,Jose Antonio Navas León,Ciencia de datos,17,jose.navas@utec.edu.pe,Alumno,0
202220345,Felipa Plana Maza,Ciencia de datos,18,felipa.plana@utec.edu.pe,Alumno,0
202210409,Reinaldo Jose Luis Lopez Porcel,Ciencia de datos,17,reinaldo.lopez@utec.edu.pe,Alumno,0
202110222,Benigna Maristela Palomo Portero,Ciencia de la computación,18,benigna.palomo@utec.edu.pe,Alumno,0
202110434,Valentina Yuste Mateo,Ciencia de la computación,22,valentina.yuste@utec.edu.pe,Alumno,0
202120418,Cirino Soto Cid,Ciencia de la computación,19,cirino.soto@utec.edu.pe,Alumno,0
202120287,Fidel Giralt Talavera,Ciencia de la computación,21,fidel.giralt@utec.edu.pe,Alumno,0
202120206,Alcides Huertas Pastor,Ciencia de la computación,22,alcides.huertas@utec.edu.pe,Alumno,0
202120217,Jerónimo Amaya Carranza,Ciencia de la computación,19,jeronimo.amaya@utec.edu.pe,Alumno,0
202120268,Eustaquio Uría Sales,Ciencia de la computación,22,eustaquio.uria@utec.edu.pe,Alumno,0
202120398,Aristides Montserrat Mate,Ciencia de la computación,23,aristides.montserrat@utec.edu.pe,Alumno,0
202120345,Moreno Diego Samper,Ciencia de la computación,20,moreno.diego@utec.edu.pe,Alumno,0
202110346,Bernarda Ordóñez Vilanova,Ciencia de la computación,18,bernarda.ordonez@utec.edu.pe,Alumno,0
202120231,Dalila Sevillano Sedano,Ciencia de la computación,20,dalila.sevillano@utec.edu.pe,Alumno,0
202110291,Ignacia Dueñas Pérez,Ciencia de la computación,18,ignacia.duenas@utec.edu.pe,Alumno,0
202110283,Rosario Cal Marquez,Ciencia de la computación,23,rosario.cal@utec.edu.pe,Alumno,0
202110226,Ángeles Terrón Prats,Ciencia de la computación,24,angeles.terron@utec.edu.pe,Alumno,0
202120416,Marciano Guerra Galindo,Ciencia de la computación,21,marciano.guerra@utec.edu.pe,Alumno,0
202110286,Telmo Hierro Hernando,Ciencia de la computación,24,telmo.hierro@utec.edu.pe,Alumno,0
202110290,Álvaro Primitivo Palomares Roura,Ciencia de la computación,20,alvaro.palomares@utec.edu.pe,Alumno,0
202120252,Darío Córdoba Hoz,Ciencia de la computación,22,dario.cordoba@utec.edu.pe,Alumno,0
202110375,Sigfrido Gomis Viana,Ciencia de la computación,21,sigfrido.gomis@utec.edu.pe,Alumno,0
202110379,Moisés Claudio Galvez Mata,Ciencia de la computación,24,moises.galvez@utec.edu.pe,Alumno,0
202110237,Jose Francisco Torrent Aguirre,Ciencia de la computación,20,jose.torrent@utec.edu.pe,Alumno,0
202110350,Guillermo Guzman Nogués,Ciencia de la computación,18,guillermo.guzman@utec.edu.pe,Alumno,0
202110354,Guillermo Matas Anaya,Ciencia de la computación,18,guillermo.matas@utec.edu.pe,Alumno,0
202120272,Regina Lerma Medina,Ciencia de la computación,22,regina.lerma@utec.edu.pe,Alumno,0
202120366,Federico Llobet Roura,Ciencia de la computación,21,federico.llobet@utec.edu.pe,Alumno,0
202120420,Ariel Clemente Crespo,Ciencia de la computación,18,ariel.clemente@utec.edu.pe,Alumno,0
202120368,Patricia Pazos Nicolau,Ciencia de la computación,20,patricia.pazos@utec.edu.pe,Alumno,0
202110261,Agustín Santamaria Rocha,Ciencia de la computación,24,agustin.santamaria@utec.edu.pe,Alumno,0
202110377,Macaria Esteban Belmonte,Ciencia de la computación,23,macaria.esteban@utec.edu.pe,Alumno,0
202110341,Amparo Pizarro Esteve,Ciencia de la computación,18,amparo.pizarro@utec.edu.pe,Alumno,0
202110421,Liliana Torrent Fabregat,Ciencia de la computación,24,liliana.torrent@utec.edu.pe,Alumno,0
202110233,Montserrat Soler Peral,Ciencia de la computación,21,montserrat.soler@utec.edu.pe,Alumno,0
202120370,Juan Pablo Edmundo Sancho Alsina,Ciencia de la computación,19,juan.sancho@utec.edu.pe,Alumno,0
202120267,Espiridión Colom Oller,Ciencia de la computación,24,espiridion.colom@utec.edu.pe,Alumno,0
202120411,Zaira Iriarte Tenorio,Ciencia de la computación,18,zaira.iriarte@utec.edu.pe,Alumno,0
202110436,Cándida Gallardo Vall,Ciencia de la computación,24,candida.gallardo@utec.edu.pe,Alumno,0
202120323,Angelita Azucena Valcárcel Ariza,Ciencia de la computación,23,angelita.valcarcel@utec.edu.pe,Alumno,0
202110250,Lilia Cervantes Mayoral,Ciencia de la computación,19,lilia.cervantes@utec.edu.pe,Alumno,0
202120300,Maricela Burgos Nevado,Ciencia de la computación,18,maricela.burgos@utec.edu.pe,Alumno,0
202120216,Rafaela Bernad Casares,Ciencia de la computación,19,rafaela.bernad@utec.edu.pe,Alumno,0
202110364,Jose Antonio Ruano Vilar,Ciencia de la computación,20,jose.ruano@utec.edu.pe,Alumno,0
202110441,Maxi Medina Melero,Ciencia de la computación,23,maxi.medina@utec.edu.pe,Alumno,0
202120294,Jacobo Gomez Lasa,Ciencia de la computación,23,jacobo.gomez@utec.edu.pe,Alumno,0
202110223,Fanny Casals Palomares,Ciencia de la computación,25,fanny.casals@utec.edu.pe,Alumno,0
202120394,Lorena Adán Conesa,Ciencia de la computación,19,lorena.adan@utec.edu.pe,Alumno,0
202120412,Jose Miguel Arce Muñoz,Ciencia de la computación,19,jose.arce@utec.edu.pe,Alumno,0
202120340,Vidal Menendez Berrocal,Ciencia de la computación,25,vidal.menendez@utec.edu.pe,Alumno,0
202020348,Jose Miguel Arce,Bioingeniería,25,jose.miguel@utec.edu.pe,Alumno,0
202010285,Seve Cifuentes Salom,Bioingeniería,25,seve.cifuentes@utec.edu.pe,Alumno,0
202020340,Isa Diana Godoy Beltrán,Bioingeniería,23,isa.godoy@utec.edu.pe,Alumno,0
202010354,Brunilda Tejedor Angulo,Bioingeniería,22,brunilda.tejedor@utec.edu.pe,Alumno,0
202020391,Anselma Peñas Quintanilla,Bioingeniería,22,anselma.penas@utec.edu.pe,Alumno,0
202010366,Paz Ferrándiz Caballero,Bioingeniería,21,paz.ferrandiz@utec.edu.pe,Alumno,0
202010414,José Manuel Benavides Huguet,Bioingeniería,19,jose.benavides@utec.edu.pe,Alumno,0
202020274,María Manuela Tirado,Bioingeniería,24,maria.manuela@utec.edu.pe,Alumno,0
202020236,Pancho Mayo Millán,Bioingeniería,24,pancho.mayo@utec.edu.pe,Alumno,0
202020432,Gil Benítez Ferrera,Bioingeniería,19,gil.benitez@utec.edu.pe,Alumno,0
202010202,Cipriano Peñas Cañete,Bioingeniería,19,cipriano.penas@utec.edu.pe,Alumno,0
202010226,Régulo Sancho Alvarez,Bioingeniería,24,regulo.sancho@utec.edu.pe,Alumno,0
202020426,Antonio Joel Montserrat Vazquez,Bioingeniería,26,antonio.montserrat@utec.edu.pe,Alumno,0
202020357,Godofredo Herrero Mata,Bioingeniería,24,godofredo.herrero@utec.edu.pe,Alumno,0
202010275,Evangelina Pinilla Polo,Bioingeniería,19,evangelina.pinilla@utec.edu.pe,Alumno,0
202020208,Fulgencio Melero Bonet,Bioingeniería,19,fulgencio.melero@utec.edu.pe,Alumno,0
202010295,Hernando Puig Pino,Bioingeniería,25,hernando.puig@utec.edu.pe,Alumno,0
202020216,Cristian Pina Calvo,Bioingeniería,22,cristian.pina@utec.edu.pe,Alumno,0
202010399,Ani Arce Cabello,Bioingeniería,26,ani.arce@utec.edu.pe,Alumno,0
202010326,Felicidad Pombo Olivera,Bioingeniería,19,felicidad.pombo@utec.edu.pe,Alumno,0
202020235,Ángeles Palacio Trujillo,Bioingeniería,25,angeles.palacio@utec.edu.pe,Alumno,0
202020335,Alicia Barriga Huerta,Bioingeniería,25,alicia.barriga@utec.edu.pe,Alumno,0
202020249,Mamen Tirado Lledó,Bioingeniería,19,mamen.tirado@utec.edu.pe,Alumno,0
202010225,Artemio Tena Figueras,Bioingeniería,23,artemio.tena@utec.edu.pe,Alumno,0
202020371,Calista Amigó Gibert,Bioingeniería,22,calista.amigo@utec.edu.pe,Alumno,0
202020243,Cristian Muro Ribera,Bioingeniería,24,cristian.muro@utec.edu.pe,Alumno,0
202010204,Reynaldo Romero Alcázar,Bioingeniería,23,reynaldo.romero@utec.edu.pe,Alumno,0
202010365,Noé Ródenas Montserrat,Bioingeniería,24,noe.rodenas@utec.edu.pe,Alumno,0
202010352,Bernardo Esparza Barrera,Bioingeniería,22,bernardo.esparza@utec.edu.pe,Alumno,0
202020251,Carolina Seguí Pinto,Bioingeniería,20,carolina.segui@utec.edu.pe,Alumno,0
202020317,Duilio Noriega Zurita,Bioingeniería,24,duilio.noriega@utec.edu.pe,Alumno,0
202010218,Julia Cases Pascual,Bioingeniería,22,julia.cases@utec.edu.pe,Alumno,0
202010369,Toño Esteve Vicente,Bioingeniería,23,tono.esteve@utec.edu.pe,Alumno,0
202020324,Ariel Ildefonso Fuente Rodrigo,Bioingeniería,25,ariel.fuente@utec.edu.pe,Alumno,0
202010259,Fito Villanueva Aguirre,Bioingeniería,22,fito.villanueva@utec.edu.pe,Alumno,0
202020381,Melisa Roura Espinosa,Bioingeniería,23,melisa.roura@utec.edu.pe,Alumno,0
202020304,Wilfredo Jover Huguet,Bioingeniería,26,wilfredo.jover@utec.edu.pe,Alumno,0
202010421,Vicente Abril Alcalá,Bioingeniería,20,vicente.abril@utec.edu.pe,Alumno,0
202010231,Ambrosio Rodríguez Téllez,Bioingeniería,20,ambrosio.rodriguez@utec.edu.pe,Alumno,0
202020435,Azahara Calzada Bernad,Bioingeniería,26,azahara.calzada@utec.edu.pe,Alumno,0
202020412,Brígida Garay Cid,Bioingeniería,22,brigida.garay@utec.edu.pe,Alumno,0
202010440,Urbano Torralba Rodrigo,Bioingeniería,24,urbano.torralba@utec.edu.pe,Alumno,0
202010232,Blas Ibáñez Boada,Bioingeniería,26,blas.ibanez@utec.edu.pe,Alumno,0
202010355,Noa Godoy Salom,Bioingeniería,24,noa.godoy@utec.edu.pe,Alumno,0
202010350,Verónica Cid Calzada,Bioingeniería,23,veronica.cid@utec.edu.pe,Alumno,0
202010445,Ruperto Cerezo Calleja,Bioingeniería,24,ruperto.cerezo@utec.edu.pe,Alumno,0
201720335,Alfonso Cerdán Perea,Ingeniería ambiental,27,alfonso.cerdan@utec.edu.pe,Alumno,0
201810214,Amílcar Casanova Morata,Ingeniería ambiental,27,amilcar.casanova@utec.edu.pe,Alumno,0
201720375,Ruy Villar Huerta,Ingeniería ambiental,27,ruy.villar@utec.edu.pe,Alumno,0
201810428,Juanito Heliodoro Pablo Tenorio,Ingeniería ambiental,21,juanito.pablo@utec.edu.pe,Alumno,0
201710243,Débora Mínguez Goñi,Ingeniería ambiental,22,debora.minguez@utec.edu.pe,Alumno,0
201910316,Jose Antonio Escamilla Gil,Ingeniería ambiental,22,jose.escamilla@utec.edu.pe,Alumno,0
201820284,Donato Sacristán Rey,Ingeniería ambiental,23,donato.sacristan@utec.edu.pe,Alumno,0
201810342,Silvestre Téllez Diez,Ingeniería ambiental,23,silvestre.tellez@utec.edu.pe,Alumno,0
201820307,Perla Rubio Morcillo,Ingeniería ambiental,25,perla.rubio@utec.edu.pe,Alumno,0
201810213,Viviana Salinas Morante,Ingeniería ambiental,24,viviana.salinas@utec.edu.pe,Alumno,0
201720406,Vicenta Navas Riquelme,Ingeniería ambiental,21,vicenta.navas@utec.edu.pe,Alumno,0
201920383,Vinicio Páez Segovia,Ingeniería ambiental,24,vinicio.paez@utec.edu.pe,Alumno,0
201810256,Josefina Rocamora Blázquez,Ingeniería ambiental,20,josefina.rocamora@utec.edu.pe,Alumno,0
201910227,Ibán Baños Tejero,Ingeniería ambiental,20,iban.banos@utec.edu.pe,Alumno,0
201720319,Sabas Puig Matas,Ingeniería ambiental,21,sabas.puig@utec.edu.pe,Alumno,0
201820331,Leyre Ródenas Durán,Ingeniería ambiental,24,leyre.rodenas@utec.edu.pe,Alumno,0
201920390,Zaida Martí Parra,Ingeniería ambiental,20,zaida.marti@utec.edu.pe,Alumno,0
201920209,Eli Luisina Olivares Solera,Ingeniería ambiental,27,eli.olivares@utec.edu.pe,Alumno,0
201720317,Lope Ariza Cases,Ingeniería ambiental,27,lope.ariza@utec.edu.pe,Alumno,0
201710346,Palmira María Luisa Carrión Romeu,Ingeniería ambiental,24,palmira.carrion@utec.edu.pe,Alumno,0
201820341,Maximiliano Llano Cid,Ingeniería ambiental,23,maximiliano.llano@utec.edu.pe,Alumno,0
201810247,Mamen García Carretero,Ingeniería ambiental,21,mamen.garcia@utec.edu.pe,Alumno,0
201910224,Juan Pablo Fuente Gomis,Ingeniería ambiental,21,juan.fuente@utec.edu.pe,Alumno,0
201910401,Vera Villalba Calvo,Ingeniería ambiental,25,vera.villalba@utec.edu.pe,Alumno,0
201810210,Danilo Peralta Llano,Ingeniería ambiental,24,danilo.peralta@utec.edu.pe,Alumno,0
201710425,Jaime Iglesias Neira,Ingeniería ambiental,26,jaime.iglesias@utec.edu.pe,Alumno,0
201810266,Cristóbal Baltasar Parejo Ortiz,Ingeniería ambiental,21,cristobal.parejo@utec.edu.pe,Alumno,0
201720404,Rafa Pacheco Barba,Ingeniería ambiental,20,rafa.pacheco@utec.edu.pe,Alumno,0
201920429,Matías Lobato Bayo,Ingeniería ambiental,26,matias.lobato@utec.edu.pe,Alumno,0
201910270,Carla Caparrós Pérez,Ingeniería ambiental,23,carla.caparros@utec.edu.pe,Alumno,0
201910329,Joaquín Aliaga Sanmiguel,Ingeniería ambiental,21,joaquin.aliaga@utec.edu.pe,Alumno,0
201920367,Diana Marcia Peiró Paz,Ingeniería ambiental,21,diana.peiro@utec.edu.pe,Alumno,0
201920396,Ovidio Hervia Bou,Ingeniería ambiental,23,ovidio.hervia@utec.edu.pe,Alumno,0
201710235,Natalia Cruz Batalla Quevedo,Ingeniería ambiental,25,natalia.batalla@utec.edu.pe,Alumno,0
201820430,María Pilar Terrón Solana,Ingeniería ambiental,21,maria.terron@utec.edu.pe,Alumno,0
201710443,Zaira Ariño Marti,Ingeniería ambiental,23,zaira.arino@utec.edu.pe,Alumno,0
201810250,Dorita Ochoa Esteban,Ingeniería ambiental,21,dorita.ochoa@utec.edu.pe,Alumno,0
201810378,Guiomar Benavent Cortes,Ingeniería ambiental,27,guiomar.benavent@utec.edu.pe,Alumno,0
201820291,Juan Antonio Jiménez Mateu,Ingeniería ambiental,27,juan.jimenez@utec.edu.pe,Alumno,0
201810441,Yaiza Teruel Sabater,Ingeniería ambiental,24,yaiza.teruel@utec.edu.pe,Alumno,0
201820419,Genoveva Cámara Sacristán,Ingeniería ambiental,20,genoveva.camara@utec.edu.pe,Alumno,0
201910354,Juan Francisco Olmo Arnaiz,Ingeniería ambiental,27,juan.olmo@utec.edu.pe,Alumno,0
201820339,Manu Hervás Pardo,Ingeniería ambiental,20,manu.hervas@utec.edu.pe,Alumno,0
201820421,Joel Sola Sastre,Ingeniería ambiental,24,joel.sola@utec.edu.pe,Alumno,0
201810217,Viviana Arranz Ochoa,Ingeniería ambiental,20,viviana.arranz@utec.edu.pe,Alumno,0
201920262,Milagros Frías Campillo,Ingeniería ambiental,20,milagros.frias@utec.edu.pe,Alumno,0
201820201,Ruperto Múñiz Fuertes,Ingeniería ambiental,24,ruperto.muniz@utec.edu.pe,Alumno,0
201910424,Damián Vives Pagès,Ingeniería ambiental,27,damian.vives@utec.edu.pe,Alumno,0
201720248,Virginia Castrillo Gonzalo,Ingeniería ambiental,20,virginia.castrillo@utec.edu.pe,Alumno,0
201720358,Edelmira Coll Márquez,Ingeniería ambiental,26,edelmira.coll@utec.edu.pe,Alumno,0
201807144,Nereida Cañizares Simó,Ingeniería electrónica,27,ncanizares@utec.edu.pe,Docente,0
202107135,Guiomar Gaya Osuna,Ingeniería electrónica,27,ggaya@utec.edu.pe,Docente,0
201007133,Lisandro Mármol Monreal,Ingeniería electrónica,46,lmarmol@utec.edu.pe,Docente,0
201307116,Alberto Cecilio Acosta Delgado,Ingeniería electrónica,60,aacosta@utec.edu.pe,Docente,0
201307122,Yago Lloret Tur,Ingeniería electrónica,40,ylloret@utec.edu.pe,Docente,0
201307121,Fortunata Conesa Cánovas,Ingeniería electrónica,36,fconesa@utec.edu.pe,Docente,0
201807110,Josué Cuadrado Lucas,Ingeniería electrónica,56,jcuadrado@utec.edu.pe,Docente,0
202307140,Manola Rico Gallo,Ingeniería electrónica,48,mrico@utec.edu.pe,Docente,0
202007149,Jaime Almeida Calvo,Ingeniería electrónica,52,jalmeida@utec.edu.pe,Docente,0
201107118,Pili Fábregas Gallego,Ingeniería electrónica,40,pfabregas@utec.edu.pe,Docente,0
202107123,Salud Ruiz Puig,Ingeniería electrónica,48,sruiz@utec.edu.pe,Docente,0
202307134,Lucila Tamayo Madrid,Ingeniería electrónica,62,ltamayo@utec.edu.pe,Docente,0
201007145,Agustina Gomis Anglada,Ingeniería electrónica,42,agomis@utec.edu.pe,Docente,0
201107109,Celestina Angulo Clavero,Ingeniería electrónica,41,cangulo@utec.edu.pe,Docente,0
201407138,Imelda Mendizábal Puig,Ingeniería electrónica,37,imendizabal@utec.edu.pe,Docente,0
202207177,Gloria Feliu Manrique,Ingeniería electrónica,31,gfeliu@utec.edu.pe,Asistente,0
202007158,Enrique Mas Peinado,Ingeniería electrónica,26,emas@utec.edu.pe,Asistente,0
202307161,Abigaíl Heredia Baeza,Ingeniería electrónica,22,aheredia@utec.edu.pe,Asistente,0
202320348,Julián Orozco Rocha,Administración y negocios digitales,22,julian.orozco@utec.edu.pe,Alumno,0
202310426,Regina Gracia Rincón,Administración y negocios digitales,21,regina.gracia@utec.edu.pe,Alumno,0
202320225,Haydée Lara Jover,Administración y negocios digitales,19,haydee.lara@utec.edu.pe,Alumno,0
202320414,Víctor Calixto Ortuño Sales,Administración y negocios digitales,19,victor.ortuno@utec.edu.pe,Alumno,0
202310376,Ricardo Borrell Leon,Administración y negocios digitales,16,ricardo.borrell@utec.edu.pe,Alumno,0
202320466,Nereida Arce Falcó,Administración y negocios digitales,16,nereida.arce@utec.edu.pe,Alumno,0
202320244,Obdulia Paola Ordóñez Corral,Administración y negocios digitales,22,obdulia.ordonez@utec.edu.pe,Alumno,0
202320383,Aarón Mesa Cabanillas,Administración y negocios digitales,21,aaron.mesa@utec.edu.pe,Alumno,0
202310443,Charo Buendía Jurado,Administración y negocios digitales,20,charo.buendia@utec.edu.pe,Alumno,0
202310293,Noa Luz Diaz,Administración y negocios digitales,22,noa.luz@utec.edu.pe,Alumno,0
202310477,Teo Ferrán Lozano,Administración y negocios digitales,16,teo.ferran@utec.edu.pe,Alumno,0
202320340,Heliodoro Cadenas Goñi,Administración y negocios digitales,20,heliodoro.cadenas@utec.edu.pe,Alumno,0
202320409,Ildefonso Cervera Peñalver,Administración y negocios digitales,17,ildefonso.cervera@utec.edu.pe,Alumno,0
202310265,Calixto Milla Gual,Administración y negocios digitales,18,calixto.milla@utec.edu.pe,Alumno,0
202320398,María Belén Diego Simó,Administración y negocios digitales,21,maria.diego@utec.edu.pe,Alumno,0
202310238,Paola Guerra Marcos,Administración y negocios digitales,23,paola.guerra@utec.edu.pe,Alumno,0
202310370,Gabriel Aramburu Alvarez,Administración y negocios digitales,23,gabriel.aramburu@utec.edu.pe,Alumno,0
202320387,Isidro Jiménez Morán,Administración y negocios digitales,18,isidro.jimenez@utec.edu.pe,Alumno,0
202320282,Ibán Artigas Diaz,Administración y negocios digitales,19,iban.artigas@utec.edu.pe,Alumno,0
202320301,Ángel Moll Arana,Administración y negocios digitales,17,angel.moll@utec.edu.pe,Alumno,0
202310486,Fabiana Batlle Rebollo,Administración y negocios digitales,17,fabiana.batlle@utec.edu.pe,Alumno,0
202320467,Charo Fuertes Roca,Administración y negocios digitales,16,charo.fuertes@utec.edu.pe,Alumno,0
202320372,Mariana Gibert Mínguez,Administración y negocios digitales,21,mariana.gibert@utec.edu.pe,Alumno,0
202310334,Duilio Navarro Manzano,Administración y negocios digitales,19,duilio.navarro@utec.edu.pe,Alumno,0
202320431,Emilio Fábregas Pinilla,Administración y negocios digitales,17,emilio.fabregas@utec.edu.pe,Alumno,0
202320344,María Belén Manzanares-Roldan,Administración y negocios digitales,21,maria.belen@utec.edu.pe,Alumno,0
202320283,Dafne Olmo López,Administración y negocios digitales,22,dafne.olmo@utec.edu.pe,Alumno,0
202310385,Susanita Torre Monreal,Administración y negocios digitales,19,susanita.torre@utec.edu.pe,Alumno,0
202310356,Jesusa Valcárcel Botella,Administración y negocios digitales,22,jesusa.valcarcel@utec.edu.pe,Alumno,0
202310394,Amancio Corbacho Ros,Administración y negocios digitales,23,amancio.corbacho@utec.edu.pe,Alumno,0
202320399,Paco Vázquez Pallarès,Administración y negocios digitales,21,paco.vazquez@utec.edu.pe,Alumno,0
202320474,Fabricio Donoso Acevedo,Administración y negocios digitales,17,fabricio.donoso@utec.edu.pe,Alumno,0
202320388,Aura Múgica Castrillo,Administración y negocios digitales,20,aura.mugica@utec.edu.pe,Alumno,0
202310403,Pía Isidora Maldonado Roura,Administración y negocios digitales,22,pia.maldonado@utec.edu.pe,Alumno,0
202320308,Jovita Santamaria Calleja,Administración y negocios digitales,22,jovita.santamaria@utec.edu.pe,Alumno,0
202310397,Nacho Godofredo Viñas Uría,Administración y negocios digitales,20,nacho.vinas@utec.edu.pe,Alumno,0
202320418,Gil Cuenca Castro,Administración y negocios digitales,17,gil.cuenca@utec.edu.pe,Alumno,0
202310233,Angelita Portero Montesinos,Administración y negocios digitales,23,angelita.portero@utec.edu.pe,Alumno,0
202310470,Ángela Blanes Vendrell,Administración y negocios digitales,16,angela.blanes@utec.edu.pe,Alumno,0
202320235,Pelayo Valera Acevedo,Administración y negocios digitales,18,pelayo.valera@utec.edu.pe,Alumno,0
202310475,Manolo Nebot Revilla,Administración y negocios digitales,17,manolo.nebot@utec.edu.pe,Alumno,0
202310311,Emperatriz Cortina Franco,Administración y negocios digitales,18,emperatriz.cortina@utec.edu.pe,Alumno,0
202320459,Inmaculada Perales Baena,Administración y negocios digitales,22,inmaculada.perales@utec.edu.pe,Alumno,0
202320441,José Ángel Perales,Administración y negocios digitales,21,jose.angel@utec.edu.pe,Alumno,0
202310450,Carlos Casas Quirós,Administración y negocios digitales,21,carlos.casas@utec.edu.pe,Alumno,0
202310435,Aníbal Goicoechea Vicente,Administración y negocios digitales,16,anibal.goicoechea@utec.edu.pe,Alumno,0
202310379,Celestina Gallego González,Administración y negocios digitales,22,celestina.gallego@utec.edu.pe,Alumno,0
202320400,Socorro Soto Cárdenas,Administración y negocios digitales,20,socorro.soto@utec.edu.pe,Alumno,0
202310312,Rosario Tania Font Amat,Administración y negocios digitales,16,rosario.font@utec.edu.pe,Alumno,0
202310402,Marcela Carrera Soria,Administración y negocios digitales,17,marcela.carrera@utec.edu.pe,Alumno,0
202320213,Alondra Elorza Frías,Administración y negocios digitales,21,alondra.elorza@utec.edu.pe,Alumno,0
202310285,Mayte Valderrama Expósito,Administración y negocios digitales,18,mayte.valderrama@utec.edu.pe,Alumno,0
202310304,Omar Óscar Reina Calvo,Administración y negocios digitales,21,omar.reina@utec.edu.pe,Alumno,0
202320245,Augusto Barón Flores,Administración y negocios digitales,22,augusto.baron@utec.edu.pe,Alumno,0
202310231,Adoración Neira Girón,Administración y negocios digitales,21,adoracion.neira@utec.edu.pe,Alumno,0
202310354,Che Franch Noriega,Administración y negocios digitales,21,che.franch@utec.edu.pe,Alumno,0
202310268,Angélica Crespi Cantero,Administración y negocios digitales,18,angelica.crespi@utec.edu.pe,Alumno,0
202310396,Francisco Garcés Mayoral,Administración y negocios digitales,20,francisco.garces@utec.edu.pe,Alumno,0
202320482,Odalis Reyna Navas Chico,Administración y negocios digitales,17,odalis.navas@utec.edu.pe,Alumno,0
202310246,Eugenia Mariscal Bastida,Administración y negocios digitales,17,eugenia.mariscal@utec.edu.pe,Alumno,0
202310360,Noé Quirós Carrera,Administración y negocios digitales,16,noe.quiros@utec.edu.pe,Alumno,0
202320460,Angélica Valls Garzón,Administración y negocios digitales,21,angelica.valls@utec.edu.pe,Alumno,0
202310259,Fabiana Infante Alcolea,Administración y negocios digitales,21,fabiana.infante@utec.edu.pe,Alumno,0
202320277,Cirino Andrés Barroso,Administración y negocios digitales,22,cirino.andres@utec.edu.pe,Alumno,0
202310451,Juanita Padilla Valenzuela,Administración y negocios digitales,16,juanita.padilla@utec.edu.pe,Alumno,0
202320369,Lorena Chico Valera,Administración y negocios digitales,22,lorena.chico@utec.edu.pe,Alumno,0
202320386,Moisés Vallejo Pinedo,Administración y negocios digitales,22,moises.vallejo@utec.edu.pe,Alumno,0
202310413,Miguel Ángel Angulo Prada,Administración y negocios digitales,21,miguel.angulo@utec.edu.pe,Alumno,0
202310476,Jenaro Gallart González,Administración y negocios digitales,20,jenaro.gallart@utec.edu.pe,Alumno,0
202320243,Elba Godoy Vicente,Administración y negocios digitales,16,elba.godoy@utec.edu.pe,Alumno,0
202320274,Tomás Tomás Vara,Administración y negocios digitales,18,tomas.tomas@utec.edu.pe,Alumno,0
202310317,Remedios Gárate Buendía,Administración y negocios digitales,22,remedios.garate@utec.edu.pe,Alumno,0
202310342,Asdrubal Amores Bauzà,Administración y negocios digitales,17,asdrubal.amores@utec.edu.pe,Alumno,0
202320384,Joan Gárate Parra,Administración y negocios digitales,23,joan.garate@utec.edu.pe,Alumno,0
202320230,Aníbal Simó Guzman,Administración y negocios digitales,22,anibal.simo@utec.edu.pe,Alumno,0
202320366,Ani Plana Vera,Administración y negocios digitales,22,ani.plana@utec.edu.pe,Alumno,0
202320219,Eloísa Trujillo Luís,Administración y negocios digitales,21,eloisa.trujillo@utec.edu.pe,Alumno,0
202310375,Chuy Echeverría Gilabert,Administración y negocios digitales,22,chuy.echeverria@utec.edu.pe,Alumno,0
202310326,Palmira Lozano Baena,Administración y negocios digitales,20,palmira.lozano@utec.edu.pe,Alumno,0
202310472,Jordi Fiol Falcó,Administración y negocios digitales,17,jordi.fiol@utec.edu.pe,Alumno,0
202320455,José Nevado Cabañas,Administración y negocios digitales,21,jose.nevado@utec.edu.pe,Alumno,0
202320316,César Carbajo Bou,Administración y negocios digitales,16,cesar.carbajo@utec.edu.pe,Alumno,0
202310430,Jordán Llorens Pinto,Administración y negocios digitales,17,jordan.llorens@utec.edu.pe,Alumno,0
202320291,Marcio Cobos Luján,Administración y negocios digitales,17,marcio.cobos@utec.edu.pe,Alumno,0
202310252,Magdalena Genoveva Roman Torrent,Administración y negocios digitales,21,magdalena.roman@utec.edu.pe,Alumno,0
202320212,Narciso Marcos Sarabia,Administración y negocios digitales,20,narciso.marcos@utec.edu.pe,Alumno,0
202310226,Ovidio Herranz Sarabia,Administración y negocios digitales,19,ovidio.herranz@utec.edu.pe,Alumno,0
202220207,Jennifer Solsona Fábregas,Ciencia de datos,18,jennifer.solsona@utec.edu.pe,Alumno,0
202210224,Urbano Alegre Juárez,Ciencia de datos,23,urbano.alegre@utec.edu.pe,Alumno,0
202220218,Vera Arana Arana,Ciencia de datos,19,vera.arana@utec.edu.pe,Alumno,0
202210341,Candelas Gilabert Plana,Ciencia de datos,18,candelas.gilabert@utec.edu.pe,Alumno,0
202210319,Anastasia Lara Aguilar Piñol,Ciencia de datos,23,anastasia.aguilar@utec.edu.pe,Alumno,0
202210332,Fabián Exposito Porcel,Ciencia de datos,23,fabian.exposito@utec.edu.pe,Alumno,0
202210214,Esteban Vergara Amador,Ciencia de datos,22,esteban.vergara@utec.edu.pe,Alumno,0
202220295,Humberto Puig Mosquera,Ciencia de datos,22,humberto.puig@utec.edu.pe,Alumno,0
